,review_id,user_id,business_id,stars,useful,funny,cool,text,date
319752,wd76Tvnc0ogFeGFH18B1FA,qIossUhtsJ55_ciRTEqiPQ,8FALz8g6oaTca0ufiUuF6w,4,1,0,1,"A fun, relaxed bar with drinks that don't make you broke! The bartenders are friendly and there's plenty of seating room downstairs. I also went on a Monday? Tuesday? I don't remember - but it was the best karaoke ever. Mostly 80's and show tunes were being sung that night and it was so much fun! Not crowded, plenty of standing room with scattered seating and you can be yourself. I really enjoy this place.",2010-11-07 22:53:44
327043,sVqA40biuxpg2yKRxB19Zg,Fh6j5h4oPq_KEPMEnt9LdQ,8FALz8g6oaTca0ufiUuF6w,1,3,0,0,"If I could put zero stars, I would.  One of the WORST  dining and entertainment experiences of my life.  

We went for the ""drag queen brunch"" on Sunday with a bachelorette party.  The decrepit, dirty building was almost empty when we arrived.  They didn't even have menus.  They had to go print them out.  This took 30+ minutes.  The choices were extremely limited.  Most of us got our food about a half hour later, although some of us did not eat for an additional 45 minutes.  At first we waited for everyone to be served, but eventually we couldn't wait for then any longer because the food was getting cold.  By the time the last two girl's food came everyone else had been finished for a solid 20 minutes.

The ""drag queen and burlesque"" show was over an hour and 45 minutes late to start, and it was TERRIBLE.  There were no drag queens, just two burlesque dancers, and to give them that title is really generous.  They each performed a song, then we were told it would be a few minutes until the next set.  It was literally an hour, and the second set was even worse than the first.  

Save yourself the $5 cover and if you want to see a drag show go up to nyc.  There is nothing worth seeing here.",2014-03-30 04:13:54
328916,KZ08apGsaFxLGIbNj2K_7Q,4unp9dgjcponPNomnQU3bg,8FALz8g6oaTca0ufiUuF6w,3,2,0,0,"Tabu was one of my favorite Gayborhood spots when it was at its old location. It wasn't super rowdy, and you could usually find a seat. The new location is much bigger but so crowded at night that it's miserable. People are everywhere. The bathroom situation is a mess. And it's often so cold you'd think they don't turn the heat on. I'll come back in the warmer months when the third-floor deck is open. Tabu can also still be chill if you go earlier in the night (say around 7). But I avoid it after 9.",2019-01-26 23:09:57
332479,ng61pyZZYToaS8GWMklpVA,PeIr6T0kbIltJ4N-3pV29g,WtshUxJurSLWfEkdciY0gw,1,10,1,0,Lousy service! Not only are the bartenders rude they are also slow. They never make more than one drink at time. It's the only gay bar in Wilmington. I suggest you make the short drive to Philadelphia if you want to have more fun.,2014-03-30 05:09:51
334089,8-Im1owX4RsFIBMk_Cp0IA,YD2zzFCfvH6dSNRW8OYbnw,8FALz8g6oaTca0ufiUuF6w,4,0,0,0,"Went here with my sweetie our first night in Philly and we had such a great time.  The bartender who was working was a real pro, engaging, friendly and made a mean cocktail.  Kenny was so sweet and gave us a ton of ideas about how we could make the most of our trip.  The music was amazing.  The vibe was chill - we were there on a Monday night though and weren't looking for a huge scene.  It was one of the best bar experiences I've had on the east coast as I've been pretty disappointed with most places.  Did not try the food, but hope to on my next visit.",2014-11-08 06:42:04
340500,Qzcv0c_NeWCDPpFONhtqKg,P4ok5Asmd9veML6gw80WXg,8FALz8g6oaTca0ufiUuF6w,1,4,0,0,The bouncer apparently thinks he works for the department of homeland security .   Definitely staying away from this place and making sure others know about it.....   This type of discrimination shouldn't be a thing in 2015.,2015-03-19 05:57:25
347330,nmp-dG7GwADr9divPX2uNg,DN7mB9u36QlCourhzbRq7A,8FALz8g6oaTca0ufiUuF6w,4,2,1,0,A gay sports bar with strong drink and great specials. Would give five stars but bathrooms are a little unsanitary.,2016-01-03 21:40:10
353892,XPHY4KObgGcz9JESWy1TZg,6Mv-qMJyxSokCu8YFM1o0A,8FALz8g6oaTca0ufiUuF6w,3,2,1,2,"Pretty low key bar.   Granted it was a Sunday, but it was championship Sunday and was still pretty slow...  Good specials friendly staff, and an impressive variety of different acohols on hand.  I didn't order them, but the guy next to me had some pretty sick looking nachos.",2012-01-26 16:10:02
359733,24fqYwlRDG7bvQ_oH-5VSA,G08RmpozPM7Skfgn6nmF9Q,8FALz8g6oaTca0ufiUuF6w,5,0,1,0,"Always a good time. Friendly staff, fun events, and amazing shows!! The drinks were great!!",2019-03-23 07:29:38
362674,oAMxgA_BaPUsYBctbYjRmw,OKBQfLKHgFJ81DnJPEvoUQ,8FALz8g6oaTca0ufiUuF6w,4,1,1,2,"I like Tabu, good beer list and they always have clearly listed specials on the blackboard outside. First floor has some tables and always has some sort of sporting event on. Downstairs is a good place to grab some food and happy hour drinks. Tabu has totally acceptable bar food like nachos and ""loaded"" tater tots.

Upstairs the bar has lots of low seating in addition to a second bar. The second floor is used for events like karaoke on Tuesdays and Thursdays, and the Sunday drag show which is free! Tabu opens it's doors to different events for community partners such as Aids Walk, The Attic Youth Center, and Equality PA to name a few.

I'm pleased the place has cleaned up it's act(no more endless flooded bathrooms/underage dance parties) since it was Sal's.",2013-04-24 10:18:39
364659,tUHr7T1UT_oRctOfej7y4g,g0_x4kVvJAYuk96oCcbOmw,8FALz8g6oaTca0ufiUuF6w,5,1,2,0,"So this is pretty much one of my home bars these days. (Yes sadly you will note that says barS - its not a lifestyle, its a hobby, honest.)

Anyway - so the fall menu has rolled out. Praise the excellent managers who listened to our wails over the loss of our beloved tater tots. Not only did they bring them back, but with a full range of toppings available. Check out my pictures to see a few examples of the NINE types of tots that they offer. 

In addition, the burgers have also gone through a revamp. Large 1/2 pound patties cooked as rare (or as well) as you like them topped with some really inventive ingredients. From the simple yet delicious Freddy (the burger, not the manager, the manager is more complex and I cannot attest to how he tastes), with peanut butter and bacon, to a cob offering with turkey, bacon, and blue cheese, to the brunch burger loaded up with bacon, cheese and of course, a fried egg.

*Insiders tip* - All burgers are also available with grilled chicken in place of the burger! Not wanty the bun? Get it as a wrap! All burgers come with a side of tots and for a few bucks more you can upgrade to topped tots. 

Also - if you're a good customer you might be able to get the chef to whip you up kickass chicken nachos instead of the standard chicken ones. A couple bucks more but ooooh so good! Get them with a blue cheese drizzle to ease the burn.

My favorite new item, which I have yet to try but it earns special mention for sheer size, if the new not just a wedge salad. It is a whole head of lettuce (Screw you steak houses with your tiny wedges!) with bacon, egg, and oodles of blue cheese. I personally have never eaten a whole head of lettuce, but I see an attempt happening soon.

A side note on service as I've seen a couple people mentioning bad service. I am there a lot, usually perched at the end of the bar sipping lagers watching a game. I have never seen a waiter or bar staff member not go out of their way to make a pleasant experience for a guest who was NOT BEING AN ASS. Tomato on your salad? Of course. Extra dressing? Certainly. Blend your burger and serve it with a straw? Right away Governor, how are those beaches doing? 

That being said, if you're falling asleep drunk, yelling and snapping your fingers with your skanky assed friends while ordering some seven layer floated drink, you might see delayed service. Please don't take this personally and accost me at the bar. You'll only prove my point about you, and frankly I probably wasn't even talking about you, so your guilt over being a bad drunk is being mis-directed.

Specials vary during the week ($2 Tacos on Tuesday is one of my favorites) and there are nightly discounts on drinks as well. Happy hour is usually jumping! so get there early.",2012-12-07 18:00:53
365488,NqxrIxv_S5R-5Ax_PYCdpg,E3lBJ4QhsLoSnnL8HUz8SA,8FALz8g6oaTca0ufiUuF6w,5,2,0,0,"As Stefon from SNL would put it, this place has everything. The first floor definitely just has a normal bar vibe to it. I can see why they call it a 'sports bar' although I don't recall if I saw any sports on TV. If you go on a Friday and Saturday night it's definitely worth paying the cover to go upstairs. The second floor has a great dance floor and the third floor either continues the dance party or on Friday night had drag karaoke. Plus there's an outdoor patio. It was quite hot out there and crowded but was also very fun. Service was friendly. They serve standard bar food like mozzarella sticks and tater tots and are very reasonably priced if you need to get some food in you while you drink.",2019-07-25 21:41:36
371000,2iC-qQGh2hVmsS6vzoBo1w,PeIr6T0kbIltJ4N-3pV29g,WtshUxJurSLWfEkdciY0gw,1,2,0,0,Worst gay bar in the world. It's so bad the majority of LGBT people in Wilmington go to straight bars. Ordered a double and the bartender served a single. When confronting the owner and manager they denied it. The manager is never polite to patrons and they keep German Shepard dogs in the prep areas and sometimes let them in the service areas. Go to any straight bar in Wilmington and you will be treated better.,2017-01-07 06:05:35
374696,paog_Dq4f5th4K3ia0XiJQ,PR6_3cmvGyBS8uyfmoKKsQ,8FALz8g6oaTca0ufiUuF6w,5,0,0,0,Larry is so awesome. So attentive and spreads smiles throughout the bar. I love the inclusivity that Tabu offers. Great drink specials... hands down the best prices in the gayborhood.,2019-03-23 03:38:50
374739,stAuwO5v0uq4QKCwX1lkag,Z0KDx1EpF2s5jiJwmvvhlA,8FALz8g6oaTca0ufiUuF6w,1,2,3,0,"This place was a complete dump. I went to watch NFL games and went upstairs where there was a drag show going on. I got nothing against drag shows, but they shouldn't be happening in a sports bar. I left the second floor where the drag show was hoping to go to the first floor to eat something and watch games. I sat and waited for 15 minutes at a table in a room where there was only one other person. No wait staff came and not a single television in the place had any sports on. I was highly disappointed since the morons voted this place a 4 star joint. Ultimately there were no games and not a single waiter came. I did the only good thing you can do in a dump like which is leave. If you're looking for a sports bar, steer clear of this place like Ebola.",2014-10-27 01:14:35
377970,OD7XI_-rFejYOQhITXksXw,Xxbs_kYDMZZet97dWvieqw,WtshUxJurSLWfEkdciY0gw,5,0,0,0,"Awesome drinks, everyone is friendly, decent dance floors and drag queen shows!! The bartender went out of his way to make us chocolate shots!! AMP might even show!! SO EXCITED!!!",2019-10-20 01:50:58
394511,0LPrjKneMDlHf0yo1JEO1A,1WEHUvZ2Qqlc46_qHsOOFA,8FALz8g6oaTca0ufiUuF6w,2,6,3,4,"I was really disappointed by Tabu. This place has soooo much potential, but it's being wasted at the moment. The Westbury sets the bar high for gayborhood sports bars and this establishment doesn't measure up. 

For one thing, I didn't see a sign out front. Maybe there was one, but I didn't see it. Maybe they think they don't need a sign because it's right next door to the 12th Street gym.

The downstairs space is enormous with a bar and plenty of table seating. Even though the place was nearly empty, the service wasn't very good. But the server might have been new and that is why she forgot orders and took a long time in serving drinks. The menu looked good, but I think the presentation left something to be desired. The food was in generous portions, but didn't look appetizing. 

When I went upstairs to use the restroom and see the lounge, I gasped. It is this large, long empty space. The space is breathtaking with window views of 12th street. I ended up staying upstairs for a long time and was the only person there. I thought that Tabu has a treasure of a space and fantasized about what I'd do if I owned Tabu. The upstairs could be a fabulous dance spot. Or a performance space.  

The decor in the lounge was shabby with visible plaster on the floor. The furniture was modern, but looked cheap. With the economy, I understood that the owners were probably losing money and couldn't decorate. But they had scant decoration using dollar store paper lamp shades. 

Tabu is a diamond in the rough... I fear that the place will go under if it doesn't attract a clientele. Right now it's used as a spillover place for more popular gayborhood spots. They are trying to bringing people in with Quizzo and karaoke. We'll see how it goes. 

I want Tabu to get out of it's gawky teenage phase and blossom. Go Tabu, go!",2010-03-31 17:23:05
395060,eGTyVI8RsB_2_jP164X-VA,VM-wBfwCOrnj0IGJ6zah6w,8FALz8g6oaTca0ufiUuF6w,2,1,0,1,"Disappointing.  The crowd was nice but that's the only redeeming quality.  Trying to order drinks was like a little game -- ""what liquors do you have?"" -- followed by ""what mixers do you have?""   How can you be a bar when you can't even mix drinks? For a gay bar, the pours were really weak -- worse than you'd get at an Applebee's. Then everything in cheap plastic cups. We couldn't even get a bottle of water for the non-drinker in our group as they only served bar gun water. 

The staff seemed mostly bored. They weren't unfriendly. They just didn't seem like they were interested in being there. I don't think I saw any staff smile or act engaged. 

Overall, disappointing.",2019-10-26 13:39:31
